,ID,tweet_id,term,pos,pos_fre,neg_fre,label,fea_weight,normalize_weight
136,136,105,hilang,v,1,11,0,-1.8287500627924638,0.9723946371339562
137,137,106,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
138,138,106,atas,n,1,2,0,-2.2881816814297613,0.7262719406412579
139,139,106,stabil,adj,2,4,0,-2.2881816814297613,0.7262719406412579
140,140,106,kaya,adj,3,3,0,-2.703219180708605,0.5039316742680402
141,141,107,turun,v,2,7,0,-2.065789260093313,0.8454100674014855
142,142,108,enak,adj,11,2,0,-4.403658898849697,-0.40701304889558587
143,143,110,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
144,144,112,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
145,145,112,harga,n,2,1,0,-3.2881816814297613,0.19056066934758098
146,146,113,sombong,adj,6,7,0,-2.5963039767920932,0.5612073540787772
147,147,114,babi,n,2,3,0,-2.4401847748748113,0.6448421702112386
148,148,114,dasar,n,4,4,0,-2.703219180708605,0.5039316742680402
149,149,115,kali,n,2,1,0,-3.2881816814297613,0.19056066934758098
150,150,115,bongak,adj,2,3,0,-2.4401847748748113,0.6448421702112386
151,151,115,awas,v,2,1,0,-3.2881816814297613,0.19056066934758098
152,152,116,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
153,153,117,jujur,adj,12,6,1,-2.4020441364797773,0.6652745400937947
154,154,117,bagus,adj,13,1,1,-1.923996839675133,0.9213698652035165
155,155,117,masuk,v,2,1,1,-2.4020441364797773,0.6652745400937947
156,156,117,akal,n,4,2,1,-2.4020441364797773,0.6652745400937947
157,157,117,wilayah,n,4,2,1,-2.4020441364797773,0.6652745400937947
158,158,117,banding,n,2,1,1,-2.4020441364797773,0.6652745400937947
159,159,120,sombong,adj,6,7,0,-2.5963039767920932,0.5612073540787772
160,160,121,stabil,adj,2,4,1,-3.4020441364797773,0.12956326880011781
161,161,123,kembali,v,2,1,0,-3.2881816814297613,0.19056066934758098
162,162,123,hilang,v,1,11,0,-1.8287500627924638,0.9723946371339562
163,163,124,kencang,adj,5,4,1,-2.665078542313571,0.5243640441505961
164,164,124,rata,adj,5,2,1,-2.302508462928863,0.7185969223108275
165,165,125,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
166,166,125,suka,adj,4,2,0,-3.2881816814297613,0.19056066934758098
167,167,126,cari,v,2,1,0,-3.2881816814297613,0.19056066934758098
168,168,126,susah,adj,3,11,0,-2.0511424841289116,0.8532565103737288
169,169,128,kencang,adj,5,4,1,-2.665078542313571,0.5243640441505961
170,170,128,saat,n,2,2,1,-2.817081635758621,0.44293427372057703
171,171,128,tidur,v,1,2,1,-3.4020441364797773,0.12956326880011781
172,172,129,bangga,adj,3,1,0,-3.703219180708605,-0.0317795970256366
173,173,130,banyak,adj,8,6,0,-2.925611602045053,0.3847935475078126
174,174,131,kaya,adj,3,3,0,-2.703219180708605,0.5039316742680402
175,175,131,sombong,adj,6,7,0,-2.5963039767920932,0.5612073540787772
176,176,132,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
177,177,133,sayang,adj,4,2,0,-3.2881816814297613,0.19056066934758098
178,178,133,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
179,179,134,habis,v,3,1,0,-3.703219180708605,-0.0317795970256366
180,180,134,habis,v,3,1,0,-3.703219180708605,-0.0317795970256366
181,181,135,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
182,182,136,habis,v,3,1,0,-3.703219180708605,-0.0317795970256366
183,183,136,ajaib,adj,4,4,0,-2.703219180708605,0.5039316742680402
184,184,140,suka,adj,4,2,0,-3.2881816814297613,0.19056066934758098
185,185,141,lancar,adj,3,3,0,-2.703219180708605,0.5039316742680402
186,186,142,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
187,187,142,kek,n,1,2,0,-2.2881816814297613,0.7262719406412579
188,188,143,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
189,189,144,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
190,190,146,mending,adj,3,1,0,-3.703219180708605,-0.0317795970256366
191,191,146,harga,n,2,1,0,-3.2881816814297613,0.19056066934758098
192,192,146,murah,adj,3,5,0,-2.3812910858212426,0.6763921832453004
193,193,146,banyak,adj,8,6,0,-2.925611602045053,0.3847935475078126
194,194,146,kena,v,1,2,0,-2.2881816814297613,0.7262719406412579
195,195,147,mati,v,2,5,0,-2.1886460078788468,0.7795943228582907
196,196,147,mati,v,2,5,0,-2.1886460078788468,0.7795943228582907
197,197,148,buka,v,2,3,1,-3.1390097306459834,0.2704737647433164
198,198,149,buka,v,2,3,0,-2.4401847748748113,0.6448421702112386
199,199,150,lambat,adj,1,4,0,-2.0251472755959674,0.8671824365844565
200,200,150,lambat,adj,1,4,0,-2.0251472755959674,0.8671824365844565
201,201,151,sabar,adj,4,1,0,-4.025147275595967,-0.20424010600289688
202,202,151,kunci,n,2,1,0,-3.2881816814297613,0.19056066934758098
203,203,152,baru,adj,7,6,0,-2.818696398128541,0.4420692273185498
204,204,152,habis,v,3,1,0,-3.703219180708605,-0.0317795970256366
205,205,153,mending,adj,3,1,0,-3.703219180708605,-0.0317795970256366
206,206,153,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
207,207,153,harga,n,2,1,0,-3.2881816814297613,0.19056066934758098
208,208,153,murah,adj,3,5,0,-2.3812910858212426,0.6763921832453004
209,209,154,hujan,n,1,2,0,-2.2881816814297613,0.7262719406412579
210,210,156,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
211,211,157,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
212,212,158,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
213,213,160,murah,adj,3,5,0,-2.3812910858212426,0.6763921832453004
214,214,161,murah,adj,3,5,0,-2.3812910858212426,0.6763921832453004
215,215,162,murah,adj,3,5,0,-2.3812910858212426,0.6763921832453004
216,216,163,jalan,n,2,2,0,-2.703219180708605,0.5039316742680402
217,217,163,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
218,218,164,suka,adj,4,2,0,-3.2881816814297613,0.19056066934758098
219,219,166,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
220,220,168,busuk,adj,1,10,0,-1.84072270445854,0.9659807580462789
221,221,168,kembang,v,4,1,0,-4.025147275595967,-0.20424010600289688
222,222,168,bagus,adj,13,1,0,-5.510574102766209,-1.0
223,223,169,lancar,adj,3,3,1,-2.817081635758621,0.44293427372057703
224,224,169,kerja,n,4,2,1,-2.4020441364797773,0.6652745400937947
225,225,170,lonte,n,2,2,0,-2.703219180708605,0.5039316742680402
226,226,170,monyet,n,1,3,0,-2.1182566799874487,0.817302679188499
227,227,171,kembali,v,2,1,0,-3.2881816814297613,0.19056066934758098
228,228,172,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
229,229,173,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
230,230,175,habis,v,3,1,0,-3.703219180708605,-0.0317795970256366
231,231,175,ajaib,adj,4,4,0,-2.703219180708605,0.5039316742680402
232,232,176,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
233,233,176,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
234,234,177,kecewa,adj,1,4,0,-2.0251472755959674,0.8671824365844565
235,235,178,tinggal,v,3,2,0,-3.0251472755959674,0.3314711652907798
236,236,178,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
237,237,179,nasib,n,5,1,0,-4.288181681429761,-0.3451506019460958
238,238,180,stabil,adj,2,4,1,-3.4020441364797773,0.12956326880011781
239,239,180,bukti,n,5,1,1,-2.0801160415924147,0.8377350490710551
240,240,183,lambat,adj,1,4,0,-2.0251472755959674,0.8671824365844565
241,241,184,kek,n,1,2,0,-2.2881816814297613,0.7262719406412579
242,242,188,kek,n,1,2,0,-2.2881816814297613,0.7262719406412579
243,243,190,bekas,n,1,2,0,-2.2881816814297613,0.7262719406412579
244,244,190,bongkok,n,1,2,0,-2.2881816814297613,0.7262719406412579
245,245,191,sahabat,n,6,1,0,-4.510574102766209,-0.4642887287063232
246,246,191,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
247,247,193,busuk,adj,1,10,0,-1.84072270445854,0.9659807580462789
248,248,193,realisasi,n,3,1,0,-3.703219180708605,-0.0317795970256366
249,249,194,kek,n,1,2,0,-2.2881816814297613,0.7262719406412579
250,250,195,hari,n,5,1,1,-2.0801160415924147,0.8377350490710551
251,251,196,sayang,adj,4,2,1,-2.4020441364797773,0.6652745400937947
252,252,196,rata,adj,5,2,1,-2.302508462928863,0.7185969223108275
253,253,197,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
254,254,197,maaf,n,1,2,0,-2.2881816814297613,0.7262719406412579
255,255,197,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
256,256,197,tingkat,n,2,2,0,-2.703219180708605,0.5039316742680402
257,257,198,sedih,n,1,3,0,-2.1182566799874487,0.817302679188499
258,258,198,sedih,n,1,3,0,-2.1182566799874487,0.817302679188499
259,259,199,stabil,adj,2,4,0,-2.2881816814297613,0.7262719406412579
260,260,199,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
261,261,201,buka,v,2,3,0,-2.4401847748748113,0.6448421702112386
262,262,201,gambar,n,3,1,0,-3.703219180708605,-0.0317795970256366
263,263,202,mohon,v,2,1,0,-3.2881816814297613,0.19056066934758098
264,264,203,bagus,adj,13,1,0,-5.510574102766209,-1.0
265,265,203,baris,n,1,2,0,-2.2881816814297613,0.7262719406412579
266,266,203,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
267,267,205,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
268,268,206,hancur,adj,1,4,0,-2.0251472755959674,0.8671824365844565
269,269,206,suka,adj,4,2,0,-3.2881816814297613,0.19056066934758098
270,270,206,turun,v,2,7,0,-2.065789260093313,0.8454100674014855
271,271,206,suka,adj,4,2,0,-3.2881816814297613,0.19056066934758098
272,272,207,bagus,adj,13,1,1,-1.923996839675133,0.9213698652035165
273,273,208,malam,n,1,2,0,-2.2881816814297613,0.7262719406412579
274,274,208,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
275,275,208,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
276,276,210,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
277,277,210,susah,adj,3,11,0,-2.0511424841289116,0.8532565103737288
278,278,211,bundar,adj,3,1,0,-3.703219180708605,-0.0317795970256366
279,279,216,hilang,v,1,11,0,-1.8287500627924638,0.9723946371339562
280,280,216,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
281,281,217,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
282,282,218,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
283,283,218,gede,adj,4,1,0,-4.025147275595967,-0.20424010600289688
284,284,218,bom,n,1,2,0,-2.2881816814297613,0.7262719406412579
285,285,218,cenderung,adj,2,1,0,-3.2881816814297613,0.19056066934758098
286,286,218,hilang,v,1,11,0,-1.8287500627924638,0.9723946371339562
287,287,219,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
288,288,219,murah,adj,3,5,0,-2.3812910858212426,0.6763921832453004
289,289,220,jati,adj,3,2,0,-3.0251472755959674,0.3314711652907798
290,290,220,hancur,adj,1,4,0,-2.0251472755959674,0.8671824365844565
291,291,221,jati,adj,3,2,0,-3.0251472755959674,0.3314711652907798
292,292,221,hancur,adj,1,4,0,-2.0251472755959674,0.8671824365844565
293,293,223,ogah,v,1,2,0,-2.2881816814297613,0.7262719406412579
294,294,224,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
295,295,227,jalan,n,2,2,0,-2.703219180708605,0.5039316742680402
296,296,227,stabil,adj,2,4,0,-2.2881816814297613,0.7262719406412579
297,297,227,mesti,adv,4,1,0,-4.025147275595967,-0.20424010600289688
298,298,229,sombong,adj,6,7,0,-2.5963039767920932,0.5612073540787772
299,299,233,kaya,adj,3,3,0,-2.703219180708605,0.5039316742680402
300,300,233,jalan,n,2,2,0,-2.703219180708605,0.5039316742680402
301,301,234,kaya,adj,3,3,0,-2.703219180708605,0.5039316742680402
302,302,234,kaya,adj,3,3,0,-2.703219180708605,0.5039316742680402
303,303,235,kek,n,1,2,0,-2.2881816814297613,0.7262719406412579
304,304,235,kucing,n,2,1,0,-3.2881816814297613,0.19056066934758098
305,305,241,indah,adj,10,2,0,-4.288181681429761,-0.3451506019460958
306,306,242,bagus,adj,13,1,1,-1.923996839675133,0.9213698652035165
307,307,243,normal,adj,3,3,0,-2.703219180708605,0.5039316742680402
308,308,243,harga,n,2,1,0,-3.2881816814297613,0.19056066934758098
309,309,243,tetangga,n,1,2,0,-2.2881816814297613,0.7262719406412579
310,310,244,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
311,311,245,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
312,312,246,sombong,adj,6,7,1,-2.9325588531785574,0.3810718267710864
313,313,246,lancar,adj,3,3,1,-2.817081635758621,0.44293427372057703
314,314,246,harga,n,2,1,1,-2.4020441364797773,0.6652745400937947
315,315,246,murah,adj,3,5,1,-3.232119135037465,0.22059400734735868
316,316,247,inti,n,2,1,0,-3.2881816814297613,0.19056066934758098
317,317,248,bonus,n,2,1,1,-2.4020441364797773,0.6652745400937947
318,318,248,hasil,n,4,3,1,-2.6244365578162254,0.5461364133335671
319,319,248,tahan,adj,3,4,1,-3.039474057095069,0.3237961469603494
320,320,250,ambil,v,2,1,0,-3.2881816814297613,0.19056066934758098
321,321,250,untung,n,2,1,0,-3.2881816814297613,0.19056066934758098
322,322,250,buang,v,2,5,0,-2.1886460078788468,0.7795943228582907
323,323,251,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
324,324,252,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
325,325,252,bekas,n,1,2,0,-2.2881816814297613,0.7262719406412579
326,326,252,kaya,adj,3,3,0,-2.703219180708605,0.5039316742680402
327,327,253,tolong,v,6,1,1,-2.039474057095069,0.8595074182540261
328,328,253,bagus,adj,13,1,1,-1.923996839675133,0.9213698652035165
329,329,253,serius,adj,5,7,1,-3.0801160415924147,0.3020237777773782
330,330,253,murah,adj,3,5,1,-3.232119135037465,0.22059400734735868
331,331,254,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
332,332,254,cek,n,3,1,0,-3.703219180708605,-0.0317795970256366
333,333,254,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
334,334,254,buruk,adj,1,19,0,-1.7772197621523818,1.0
335,335,255,tolong,v,6,1,0,-4.510574102766209,-0.4642887287063232
336,336,255,nyata,adj,23,2,0,-5.34707537048333,-0.9124118862738342
337,337,255,kaya,adj,3,3,0,-2.703219180708605,0.5039316742680402
338,338,255,bagus,adj,13,1,0,-5.510574102766209,-1.0
339,339,257,sahabat,n,6,1,1,-2.039474057095069,0.8595074182540261
340,340,257,murah,adj,3,5,1,-3.232119135037465,0.22059400734735868
341,341,257,kuat,adj,18,9,1,-2.4020441364797773,0.6652745400937947
342,342,258,hilang,v,1,11,0,-1.8287500627924638,0.9723946371339562
343,343,258,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
344,344,260,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
345,345,260,sedih,n,1,3,0,-2.1182566799874487,0.817302679188499
346,346,262,mati,v,2,5,0,-2.1886460078788468,0.7795943228582907
347,347,263,daerah,n,5,3,0,-3.1182566799874487,0.2815914078948223
348,348,263,susah,adj,3,11,0,-2.0511424841289116,0.8532565103737288
349,349,264,sadis,adj,2,1,1,-2.4020441364797773,0.6652745400937947
350,350,265,muncul,v,4,3,0,-2.925611602045053,0.3847935475078126
351,351,266,bulan,n,2,1,0,-3.2881816814297613,0.19056066934758098
352,352,267,stabil,adj,2,4,0,-2.2881816814297613,0.7262719406412579
353,353,268,sahabat,n,6,1,1,-2.039474057095069,0.8595074182540261
354,354,268,jalan,n,2,2,1,-2.817081635758621,0.44293427372057703
355,355,270,mahal,adj,4,2,0,-3.2881816814297613,0.19056066934758098
356,356,271,murah,adj,3,5,0,-2.3812910858212426,0.6763921832453004
357,357,272,kek,n,1,2,0,-2.2881816814297613,0.7262719406412579
358,358,272,kucing,n,2,1,0,-3.2881816814297613,0.19056066934758098
