,ID,tweet_id,term,pos,pos_fre,neg_fre,label,fea_weight,normalize_weight
44,44,20,habis,v,3,1,1,-2.3214967314394217,0.7446567547970622
45,45,20,habis,v,3,1,1,-2.3214967314394217,0.7446567547970622
46,46,20,bingung,adj,1,7,1,-4.906459232160578,-0.6401367927107504
47,47,21,tolong,v,6,1,0,-4.578207665640845,-0.4642887287063232
48,48,21,baca,v,2,1,0,-3.355815244304397,0.19056066934758098
49,49,21,baik,adj,13,1,0,-5.578207665640845,-1.0
50,50,21,lemah,adj,5,14,0,-2.2114253349692223,0.8036232425331831
51,51,22,murah,adj,3,5,1,-3.3214967314394217,0.20894548350338527
52,52,22,berat,adj,6,10,1,-3.3214967314394217,0.20894548350338527
53,53,23,habis,v,3,1,0,-3.770852743583241,-0.03177959702563693
54,54,23,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
55,55,24,mahal,adj,4,2,1,-2.4914217328817343,0.6536260162498211
56,56,25,harga,n,2,1,0,-3.355815244304397,0.19056066934758098
57,57,25,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
58,58,25,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
59,59,26,keren,adj,2,1,1,-2.4914217328817343,0.6536260162498211
60,60,26,stabil,adj,2,4,1,-3.4914217328817343,0.11791474495614418
61,61,26,arti,n,2,1,1,-2.4914217328817343,0.6536260162498211
62,62,26,harga,n,2,1,1,-2.4914217328817343,0.6536260162498211
63,63,26,banding,n,2,1,1,-2.4914217328817343,0.6536260162498211
64,64,26,kualitas,n,4,1,1,-2.2283873270479404,0.7945365121930197
65,65,26,bicara,n,1,3,1,-3.906459232160578,-0.10442552141707373
66,66,26,sayang,adj,4,2,1,-2.4914217328817343,0.6536260162498211
67,67,27,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
68,68,28,mahal,adj,4,2,1,-2.4914217328817343,0.6536260162498211
69,69,28,ganggu,v,1,4,1,-4.22838732704794,-0.276886030394334
70,70,28,kali,n,2,1,1,-2.4914217328817343,0.6536260162498211
71,71,28,ya,l,3,1,1,-2.3214967314394217,0.7446567547970622
72,72,29,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
73,73,29,tiket,n,2,1,0,-3.355815244304397,0.19056066934758098
74,74,30,mahal,adj,4,2,1,-2.4914217328817343,0.6536260162498211
75,75,30,sesuai,n,3,1,1,-2.3214967314394217,0.7446567547970622
76,76,30,kualitas,n,4,1,1,-2.2283873270479404,0.7945365121930197
77,77,30,bagus,adj,13,1,1,-2.0133744360770898,0.9097213413595429
78,78,30,murah,adj,3,5,1,-3.3214967314394217,0.20894548350338527
79,79,30,kualitas,n,4,1,1,-2.2283873270479404,0.7945365121930197
80,80,31,daerah,n,5,3,0,-3.1858902428620843,0.2815914078948223
81,81,31,kalah,v,1,8,0,-1.940777745025553,0.9486122070144758
82,82,31,harga,n,2,1,0,-3.355815244304397,0.19056066934758098
83,83,31,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
84,84,32,murah,adj,3,5,1,-3.3214967314394217,0.20894548350338527
85,85,33,jelek,adj,2,3,0,-2.507818337749447,0.6448421702112386
86,86,33,parah,adj,2,5,0,-2.2562795707534824,0.7795943228582907
87,87,34,stabil,adj,2,4,1,-3.4914217328817343,0.11791474495614418
88,88,34,murah,adj,3,5,1,-3.3214967314394217,0.20894548350338527
89,89,34,luas,adj,6,3,1,-2.4914217328817343,0.6536260162498211
90,90,35,berkat,n,2,2,0,-2.770852743583241,0.50393167426804
91,91,35,emosi,n,3,1,0,-3.770852743583241,-0.03177959702563693
92,92,35,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
93,93,36,bagus,adj,13,1,1,-2.0133744360770898,0.9097213413595429
94,94,37,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
95,95,37,ya,l,3,1,0,-3.770852743583241,-0.03177959702563693
96,96,38,daerah,n,5,3,1,-2.5845311372732156,0.6037462588538636
97,97,38,susah,adj,3,11,1,-4.128851653497026,-0.22356364817730134
98,98,38,mahal,adj,4,2,1,-2.4914217328817343,0.6536260162498211
99,99,38,mudah,adj,6,5,1,-2.780928350076719,0.49853405830436404
100,100,38,jadi,v,2,2,1,-2.906459232160578,0.4312857498766032
101,101,38,harga,n,2,1,1,-2.4914217328817343,0.6536260162498211
102,102,38,turun,v,2,7,1,-4.076384233602891,-0.19545625996431493
103,103,39,tinggal,v,3,2,0,-3.092780838470603,0.3314711652907798
104,104,39,rendah,adj,2,19,0,-1.9152426529184157,0.9622916436697917
105,105,40,lupa,v,2,2,1,-2.906459232160578,0.4312857498766032
106,106,40,baik,adj,13,1,1,-2.0133744360770898,0.9097213413595429
107,107,41,hilang,v,1,11,0,-1.8963836256670996,0.9723946371339562
108,108,41,lambat,adj,1,4,0,-2.092780838470603,0.8671824365844565
109,109,41,ganggu,v,1,4,0,-2.092780838470603,0.8671824365844565
110,110,41,daerah,n,5,3,0,-3.1858902428620843,0.2815914078948223
111,111,42,sombong,adj,6,7,1,-3.021936449580514,0.369423302927113
112,112,42,lancar,adj,3,3,1,-2.906459232160578,0.4312857498766032
113,113,42,harga,n,2,1,1,-2.4914217328817343,0.6536260162498211
114,114,42,murah,adj,3,5,1,-3.3214967314394217,0.20894548350338527
115,115,43,hari,n,5,1,1,-2.169493637994372,0.8260865252270813
116,116,44,ganggu,v,1,4,0,-2.092780838470603,0.8671824365844565
117,117,44,sulit,adj,4,7,0,-2.422929440162934,0.6903181094560282
118,118,45,bagus,adj,13,1,1,-2.0133744360770898,0.9097213413595429
119,119,46,turun,v,2,7,0,-2.133422822967949,0.8454100674014855
120,120,46,ganggu,v,1,4,0,-2.092780838470603,0.8671824365844565
121,121,47,bagus,adj,13,1,1,-2.0133744360770898,0.9097213413595429
122,122,47,masak,adj,3,1,1,-2.3214967314394217,0.7446567547970622
123,123,48,hilang,v,1,11,0,-1.8963836256670996,0.9723946371339562
124,124,48,mubazir,adj,1,2,0,-2.355815244304397,0.7262719406412579
125,125,48,kasih,n,5,1,0,-4.355815244304397,-0.3451506019460958
126,126,48,pahit,adj,2,8,0,-2.092780838470603,0.8671824365844565
127,127,48,kuning,n,1,2,0,-2.355815244304397,0.7262719406412579
128,128,49,bonus,n,2,1,1,-2.4914217328817343,0.6536260162498211
129,129,49,hasil,n,4,3,1,-2.7138141542181824,0.5344878894895935
130,130,49,tahan,adj,3,4,1,-3.128851653497026,0.3121476231163758
131,131,50,lambat,adj,1,4,0,-2.092780838470603,0.8671824365844565
132,132,50,bawah,n,1,2,0,-2.355815244304397,0.7262719406412579
133,133,51,ya,l,3,1,1,-2.3214967314394217,0.7446567547970622
134,134,52,daerah,n,5,3,0,-3.1858902428620843,0.2815914078948223
135,135,52,jelek,adj,2,3,0,-2.507818337749447,0.6448421702112386
136,136,53,jujur,adj,12,6,1,-2.4914217328817343,0.6536260162498211
137,137,53,bagus,adj,13,1,1,-2.0133744360770898,0.9097213413595429
138,138,53,masuk,v,2,1,1,-2.4914217328817343,0.6536260162498211
139,139,53,akal,n,4,2,1,-2.4914217328817343,0.6536260162498211
140,140,53,wilayah,n,4,2,1,-2.4914217328817343,0.6536260162498211
141,141,53,banding,n,2,1,1,-2.4914217328817343,0.6536260162498211
142,142,54,bagus,adj,13,1,0,-5.578207665640845,-1.0
143,143,54,daerah,n,5,3,0,-3.1858902428620843,0.2815914078948223
144,144,55,cepat,adj,10,4,1,-2.3918860593308198,0.7069483984668539
145,145,55,stabil,adj,2,4,1,-3.4914217328817343,0.11791474495614418
146,146,56,malam,n,1,2,0,-2.355815244304397,0.7262719406412579
147,147,56,jelek,adj,2,3,0,-2.507818337749447,0.6448421702112386
148,148,57,pas,n,2,1,1,-2.4914217328817343,0.6536260162498211
149,149,57,stabil,adj,2,4,1,-3.4914217328817343,0.11791474495614418
150,150,57,susah,adj,3,11,1,-4.128851653497026,-0.22356364817730134
151,151,60,turun,v,2,7,0,-2.133422822967949,0.8454100674014855
152,152,60,kaya,adj,3,3,0,-2.770852743583241,0.50393167426804
153,153,60,baik,adj,13,1,0,-5.578207665640845,-1.0
154,154,61,jadi,v,2,2,1,-2.906459232160578,0.4312857498766032
155,155,61,lancar,adj,3,3,1,-2.906459232160578,0.4312857498766032
156,156,62,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
157,157,62,lambat,adj,1,4,0,-2.092780838470603,0.8671824365844565
158,158,62,lambat,adj,1,4,0,-2.092780838470603,0.8671824365844565
159,159,62,sesuai,n,3,1,0,-3.770852743583241,-0.03177959702563693
160,160,62,kecewa,adj,1,4,0,-2.092780838470603,0.8671824365844565
161,161,62,berat,adj,6,10,0,-2.4489246486958782,0.6763921832453004
162,162,62,sesuai,n,3,1,0,-3.770852743583241,-0.03177959702563693
163,163,63,hari,n,5,1,1,-2.169493637994372,0.8260865252270813
164,164,64,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
165,165,64,rata,adj,5,2,0,-3.5782076656408446,0.07142254258735359
166,166,64,jalan,n,2,2,0,-2.770852743583241,0.50393167426804
167,167,64,lambat,adj,1,4,0,-2.092780838470603,0.8671824365844565
168,168,65,kena,v,1,2,1,-3.4914217328817343,0.11791474495614418
169,169,66,dasar,n,4,4,0,-2.770852743583241,0.50393167426804
170,170,66,goblok,adj,1,3,0,-2.1858902428620843,0.817302679188499
171,171,66,daerah,n,5,3,0,-3.1858902428620843,0.2815914078948223
172,172,66,rendah,adj,2,19,0,-1.9152426529184157,0.9622916436697917
173,173,66,lambat,adj,1,4,0,-2.092780838470603,0.8671824365844565
174,174,66,mending,adj,3,1,0,-3.770852743583241,-0.03177959702563693
175,175,67,murah,adj,3,5,1,-3.3214967314394217,0.20894548350338527
176,176,68,jelek,adj,2,3,0,-2.507818337749447,0.6448421702112386
177,177,68,sombong,adj,6,7,0,-2.6639375396667284,0.5612073540787774
178,178,69,hasil,n,4,3,1,-2.7138141542181824,0.5344878894895935
179,179,70,sayang,adj,4,2,0,-3.355815244304397,0.19056066934758098
180,180,70,rata,adj,5,2,0,-3.5782076656408446,0.07142254258735359
181,181,71,sadis,adj,2,1,1,-2.4914217328817343,0.6536260162498211
182,182,71,kencang,adj,5,4,1,-2.754456138715528,0.5127155203066225
183,183,72,lambat,adj,1,4,0,-2.092780838470603,0.8671824365844565
184,184,72,mahal,adj,4,2,0,-3.355815244304397,0.19056066934758098
185,185,73,bagus,adj,13,1,1,-2.0133744360770898,0.9097213413595429
186,186,74,daerah,n,5,3,0,-3.1858902428620843,0.2815914078948223
187,187,74,stabil,adj,2,4,0,-2.355815244304397,0.7262719406412579
188,188,74,mohon,v,2,1,0,-3.355815244304397,0.19056066934758098
189,189,74,baik,adj,13,1,0,-5.578207665640845,-1.0
190,190,74,cepat,adj,10,4,0,-3.5782076656408446,0.07142254258735359
191,191,75,sahabat,n,6,1,1,-2.128851653497026,0.8478588944100525
192,192,75,jalan,n,2,2,1,-2.906459232160578,0.4312857498766032
193,193,76,lambat,adj,1,4,0,-2.092780838470603,0.8671824365844565
194,194,76,banyak,adj,8,6,0,-2.9932451649196885,0.3847935475078126
195,195,76,lambat,adj,1,4,0,-2.092780838470603,0.8671824365844565
196,196,77,pangkal,n,1,3,0,-2.1858902428620843,0.817302679188499
197,197,77,jati,adj,3,2,0,-3.092780838470603,0.3314711652907798
198,198,77,hancur,adj,1,4,0,-2.092780838470603,0.8671824365844565
199,199,77,parah,adj,2,5,0,-2.2562795707534824,0.7795943228582907
200,200,78,lancar,adj,3,3,1,-2.906459232160578,0.4312857498766032
201,201,78,besok,n,1,2,1,-3.4914217328817343,0.11791474495614418
202,202,78,kerja,n,4,2,1,-2.4914217328817343,0.6536260162498211
203,203,79,buruk,adj,1,19,0,-1.8448533250270174,1.0
204,204,79,daerah,n,5,3,0,-3.1858902428620843,0.2815914078948223
205,205,79,parah,adj,2,5,0,-2.2562795707534824,0.7795943228582907
206,206,80,kencang,adj,5,4,1,-2.754456138715528,0.5127155203066225
207,207,80,saat,n,2,2,1,-2.906459232160578,0.4312857498766032
208,208,80,lelap,v,1,3,1,-3.906459232160578,-0.10442552141707373
209,209,80,tidur,v,1,2,1,-3.4914217328817343,0.11791474495614418
210,210,81,daerah,n,5,3,0,-3.1858902428620843,0.2815914078948223
211,211,81,ganggu,v,1,4,0,-2.092780838470603,0.8671824365844565
212,212,81,lambat,adj,1,4,0,-2.092780838470603,0.8671824365844565
213,213,82,stabil,adj,2,4,1,-3.4914217328817343,0.11791474495614418
214,214,82,bukti,n,5,1,1,-2.169493637994372,0.8260865252270813
215,215,83,jelek,adj,2,3,0,-2.507818337749447,0.6448421702112386
216,216,83,mohon,v,2,1,0,-3.355815244304397,0.19056066934758098
217,217,84,tolong,v,6,1,1,-2.128851653497026,0.8478588944100525
218,218,84,bagus,adj,13,1,1,-2.0133744360770898,0.9097213413595429
219,219,84,serius,adj,5,7,1,-3.169493637994372,0.29037525393340435
220,220,84,murah,adj,3,5,1,-3.3214967314394217,0.20894548350338527
221,221,85,mati,v,2,5,0,-2.2562795707534824,0.7795943228582907
222,222,85,mati,v,2,5,0,-2.2562795707534824,0.7795943228582907
